,City,State,Song,lat,long
5580,New York City,New York,It Never Rains,40.7127281,-74.0060152
5581,New York City,New York,It Never Rains,40.7127281,-74.0060152
5582,New York City,New York,It Rains in New York Too,40.7127281,-74.0060152
5583,New York City,New York,It Won't Be The Same Old Broadway,40.7127281,-74.0060152
5584,New York City,New York,Italian from New York,40.7127281,-74.0060152
5585,New York City,New York,It's Going On in New York,40.7127281,-74.0060152
5586,New York City,New York,It's a Great Day for the Irish,40.7127281,-74.0060152
5587,New York City,New York,It's a Long Way from Brooklyn,40.7127281,-74.0060152
5588,New York City,New York,It's a Long Way to Dear Old Broadway,40.7127281,-74.0060152
5589,New York City,New York,It's a Long Way To Tiffany's,40.7127281,-74.0060152
5590,New York City,New York,It's a Party,40.7127281,-74.0060152
5591,New York City,New York,It's a Windy Day at the Battery,40.7127281,-74.0060152
5592,New York City,New York,It's Christmas in New York,40.7127281,-74.0060152
5593,New York City,New York,It's Getting Dark on Old Broadway,40.7127281,-74.0060152
5594,New York City,New York,It's Great To Be Back On Broadway,40.7127281,-74.0060152
5595,New York City,New York,(It's) New York Town for Mine,40.7127281,-74.0060152
5596,New York City,New York,It's Nice to go Trav'ling,40.7127281,-74.0060152
5597,New York City,New York,It's Rough in Harlem,40.7127281,-74.0060152
5598,New York City,New York,It's Still the Same Old Broadway,40.7127281,-74.0060152
5599,New York City,New York,It's Tricky,40.7127281,-74.0060152
5600,New York City,New York,It's Quiet Uptown,40.7127281,-74.0060152
5601,New York City,New York,I've Been to Harlem,40.7127281,-74.0060152
5602,New York City,New York,I've Been Watching the New York Dolls,40.7127281,-74.0060152
5603,New York City,New York,I've Got a Crush on New York Town,40.7127281,-74.0060152
5604,New York City,New York,I've Got New York,40.7127281,-74.0060152
5605,New York City,New York,I've Gotta Get Back to New York,40.7127281,-74.0060152
5606,New York City,New York,I've Said Goodbye to Broadway,40.7127281,-74.0060152
5607,New York City,New York,Jack The Ripper,40.7127281,-74.0060152
5608,New York City,New York,Jah Woosh In New York,40.7127281,-74.0060152
5609,New York City,New York,J'ai rêvé New York,40.7127281,-74.0060152
5610,New York City,New York,Jam In Brooklyn,40.7127281,-74.0060152
5611,New York City,New York,Jamaica Avenue,40.7127281,-74.0060152
5612,New York City,New York,Jamaica Avenue,40.7127281,-74.0060152
5613,New York City,New York,Jamaica Avenue,40.7127281,-74.0060152
5614,New York City,New York,Jamaican in New York,40.7127281,-74.0060152
5615,New York City,New York,Jammin',40.7127281,-74.0060152
5616,New York City,New York,Jammin' in Manhattan,40.7127281,-74.0060152
5617,New York City,New York,Janine,40.7127281,-74.0060152
5618,New York City,New York,Jazz A New York,40.7127281,-74.0060152
5619,New York City,New York,The Jazz at Waldo's,40.7127281,-74.0060152
5620,New York City,New York,Jazz Corner Of The World,40.7127281,-74.0060152
5621,New York City,New York,Jazz Music,40.7127281,-74.0060152
5622,New York City,New York,Jazz Rap,40.7127281,-74.0060152
5623,New York City,New York,Jazzy Sensation,40.7127281,-74.0060152
5624,New York City,New York,Jazz Thing,40.7127281,-74.0060152
5625,New York City,New York,Je voudrais voir New York,40.7127281,-74.0060152
5626,New York City,New York,The Jean Genie,40.7127281,-74.0060152
5627,New York City,New York,Jenny from the Block,40.7127281,-74.0060152
5628,New York City,New York,A Jersey Tomato And An Idaho Potato On A New York Central Train,40.7127281,-74.0060152
5629,New York City,New York,Jimbrowski,40.7127281,-74.0060152
5630,New York City,New York,JFK to LAX,40.7127281,-74.0060152
5631,New York City,New York,Jo'burg - New York,40.7127281,-74.0060152
5632,New York City,New York,Joey,40.7127281,-74.0060152
5633,New York City,New York,John Henry In Manhattan,40.7127281,-74.0060152
5634,New York City,New York,Johnny Go to New York,40.7127281,-74.0060152
5635,New York City,New York,Johnny Goes To Rock New York,40.7127281,-74.0060152
5636,New York City,New York,Johnny's Got A Date With A Gal In New York,40.7127281,-74.0060152
5637,New York City,New York,The Joint Is Really Jumping Down at Carnegie Hall,40.7127281,-74.0060152
5638,New York City,New York,Jojo,40.7127281,-74.0060152
5639,New York City,New York,Jolly Green Giant & The Statue Of Liberty,40.7127281,-74.0060152
5640,New York City,New York,Jolly Jingles,40.7127281,-74.0060152
5641,New York City,New York,Jonathan,40.7127281,-74.0060152
5642,New York City,New York,Josephine Superstar - Medley: Saint Louis/Broadway/Star Of Paris,40.7127281,-74.0060152
5643,New York City,New York,Joyce From The Bronx,40.7127281,-74.0060152
5644,New York City,New York,Judy Teen,40.7127281,-74.0060152
5645,New York City,New York,Juice Crew Dis,40.7127281,-74.0060152
5646,New York City,New York,Juicy,40.7127281,-74.0060152
5647,New York City,New York,Juilliard,40.7127281,-74.0060152
5648,New York City,New York,Jumpin' At 57th,40.7127281,-74.0060152
5649,New York City,New York,Jumpin' At The Apollo,40.7127281,-74.0060152
5650,New York City,New York,Jumpin' at the Woodside,40.7127281,-74.0060152
5651,New York City,New York,Jumpin' At Zanzibar,40.7127281,-74.0060152
5652,New York City,New York,Jungle,40.7127281,-74.0060152
5653,New York City,New York,Jungle Brother,40.7127281,-74.0060152
5654,New York City,New York,Jungle Harlem,40.7127281,-74.0060152
5655,New York City,New York,Jungleland,40.7127281,-74.0060152
5656,New York City,New York,The Jungle Line,40.7127281,-74.0060152
5657,New York City,New York,Just Another Night (In New York City),40.7127281,-74.0060152
5658,New York City,New York,Just Like Tom Thumb's Blues,40.7127281,-74.0060152
5659,New York City,New York,Just Over the Brooklyn Bridge,40.7127281,-74.0060152
5660,New York City,New York,Keep New York Clean,40.7127281,-74.0060152
5661,New York City,New York,Keepin' The Faith,40.7127281,-74.0060152
5662,New York City,New York,Kennedy Airport,40.7127281,-74.0060152
5663,New York City,New York,Kennedy Airport,40.7127281,-74.0060152
5664,New York City,New York,The Key to Gramercy Park,40.7127281,-74.0060152
5665,New York City,New York,Keyornew,40.7127281,-74.0060152
5666,New York City,New York,Kickin' 4 Brooklyn,40.7127281,-74.0060152
5667,New York City,New York,Kids in America,40.7127281,-74.0060152
5668,New York City,New York,Kill That Noise,40.7127281,-74.0060152
5669,New York City,New York,The Killing of Georgie (Part I and II),40.7127281,-74.0060152
5670,New York City,New York,Killing Me Softly,40.7127281,-74.0060152
5671,New York City,New York,The King Is Here,40.7127281,-74.0060152
5672,New York City,New York,King Of Broadway,40.7127281,-74.0060152
5673,New York City,New York,The King Of Broadway,40.7127281,-74.0060152
5674,New York City,New York,The King Of Harlem,40.7127281,-74.0060152
5675,New York City,New York,King of New York,40.7127281,-74.0060152
5676,New York City,New York,King of New York,40.7127281,-74.0060152
5677,New York City,New York,King of New York,40.7127281,-74.0060152
5678,New York City,New York,King of New York,40.7127281,-74.0060152
5679,New York City,New York,King of N.Y.,40.7127281,-74.0060152
5680,New York City,New York,King of My City,40.7127281,-74.0060152
5681,New York City,New York,King of the Cops,40.7127281,-74.0060152
5682,New York City,New York,King of the New York Streets,40.7127281,-74.0060152
5683,New York City,New York,King's Road,40.7127281,-74.0060152
5684,New York City,New York,Kirby Plaza,40.7127281,-74.0060152
5685,New York City,New York,Kiss And Tell,40.7127281,-74.0060152
5686,New York City,New York,Kitty's Back,40.7127281,-74.0060152
5687,New York City,New York,Knockin' At The Famous Door,40.7127281,-74.0060152
5688,New York City,New York,Koka Kola,40.7127281,-74.0060152
5689,New York City,New York,Kuca poso,40.7127281,-74.0060152
5690,New York City,New York,L.A. Love (La La),40.7127281,-74.0060152
5691,New York City,New York,La Chapelle De Harlem,40.7127281,-74.0060152
5692,New York City,New York,La Java de Broadway,40.7127281,-74.0060152
5693,New York City,New York,La La Land,40.7127281,-74.0060152
5694,New York City,New York,La Maleta,40.7127281,-74.0060152
5695,New York City,New York,La Vie Boheme,40.7127281,-74.0060152
5696,New York City,New York,Labor Day,40.7127281,-74.0060152
5697,New York City,New York,Labour Day In Brooklyn,40.7127281,-74.0060152
5698,New York City,New York,Ladies,40.7127281,-74.0060152
5699,New York City,New York,Ladies Night,40.7127281,-74.0060152
5700,New York City,New York,Lady Cab Driver,40.7127281,-74.0060152
5701,New York City,New York,Lady in the Harbor,40.7127281,-74.0060152
5702,New York City,New York,Lady in the Harbor,40.7127281,-74.0060152
5703,New York City,New York,The Lady is a Tramp,40.7127281,-74.0060152
5704,New York City,New York,Lady Liberty,40.7127281,-74.0060152
5705,New York City,New York,Lady of Fifth Avenue,40.7127281,-74.0060152
5706,New York City,New York,Lady of the Harbor,40.7127281,-74.0060152
5707,New York City,New York,Lady of the Harbor,40.7127281,-74.0060152
5708,New York City,New York,Lady of the Harbour,40.7127281,-74.0060152
5709,New York City,New York,Lady of the Harbour,40.7127281,-74.0060152
5710,New York City,New York,Lady on 5th Avenue,40.7127281,-74.0060152
5711,New York City,New York,Lady on the Rock,40.7127281,-74.0060152
5712,New York City,New York,The Lamb Lies Down on Broadway,40.7127281,-74.0060152
5713,New York City,New York,The Lamp-Posts of Old Broadway,40.7127281,-74.0060152
5714,New York City,New York,Last Chance to Turn Around,40.7127281,-74.0060152
5715,New York City,New York,Last Exit to Brooklyn,40.7127281,-74.0060152
5716,New York City,New York,Last Exit to Brooklyn,40.7127281,-74.0060152
5717,New York City,New York,Last Exit to Brooklyn,40.7127281,-74.0060152
5718,New York City,New York,Last Exit to Brooklyn,40.7127281,-74.0060152
5719,New York City,New York,Last Night,40.7127281,-74.0060152
5720,New York City,New York,Last Summer in New York,40.7127281,-74.0060152
5721,New York City,New York,Last Tango In Brooklyn,40.7127281,-74.0060152
5722,New York City,New York,Last Tree in the Bronx,40.7127281,-74.0060152
5723,New York City,New York,Later at Minton's,40.7127281,-74.0060152
5724,New York City,New York,Latin from Manhattan,40.7127281,-74.0060152
5725,New York City,New York,"A Latin Tune, A Manhattan Moon, and You",40.7127281,-74.0060152
5726,New York City,New York,Lavi New York,40.7127281,-74.0060152
5727,New York City,New York,Lavi New-York,40.7127281,-74.0060152
5728,New York City,New York,Lazy Sunday,40.7127281,-74.0060152
5729,New York City,New York,Le Cireur De Souliers De Broadway,40.7127281,-74.0060152
5730,New York City,New York,Le Funambule,40.7127281,-74.0060152
5731,New York City,New York,Le Vieux Broadway,40.7127281,-74.0060152
5732,New York City,New York,Leapin' at the Lincoln,40.7127281,-74.0060152
5733,New York City,New York,Leapin' on Lenox,40.7127281,-74.0060152
5734,New York City,New York,Leaving for New York,40.7127281,-74.0060152
5735,New York City,New York,Leaving New York,40.7127281,-74.0060152
5736,New York City,New York,Lenox Avenue Blues,40.7127281,-74.0060152
5737,New York City,New York,Lenox Baby,40.7127281,-74.0060152
5738,New York City,New York,L.E.S. Artistes,40.7127281,-74.0060152
5739,New York City,New York,L.E.S.,40.7127281,-74.0060152
5740,New York City,New York,L.E.S. Gardens,40.7127281,-74.0060152
5741,New York City,New York,Les Sirènes De New York,40.7127281,-74.0060152
5742,New York City,New York,Les Voix De Harlem,40.7127281,-74.0060152
5743,New York City,New York,Lester's Savoy Jump,40.7127281,-74.0060152
5744,New York City,New York,Letter to N.Y.,40.7127281,-74.0060152
5745,New York City,New York,A Letter to the New York Post,40.7127281,-74.0060152
5746,New York City,New York,Let Me Clear My Throat,40.7127281,-74.0060152
5747,New York City,New York,Let Me Off Uptown,40.7127281,-74.0060152
5748,New York City,New York,Let's Do the Copacabana,40.7127281,-74.0060152
5749,New York City,New York,Let's Fly Away,40.7127281,-74.0060152
5750,New York City,New York,Let's Get Rid of New York,40.7127281,-74.0060152
5751,New York City,New York,Let's Go All the Way,40.7127281,-74.0060152
5752,New York City,New York,Let's Go Mets,40.7127281,-74.0060152
5753,New York City,New York,Let Go of NYC,40.7127281,-74.0060152
5754,New York City,New York,Let's Go Slumming on Park Avenue,40.7127281,-74.0060152
5755,New York City,New York,Let's Go to Times Square,40.7127281,-74.0060152
5756,New York City,New York,Let's Keep the Dodgers in Brooklyn,40.7127281,-74.0060152
5757,New York City,New York,Let's Take a Walk Around the Block,40.7127281,-74.0060152
5758,New York City,New York,Levon,40.7127281,-74.0060152
5759,New York City,New York,Lexington Avenue Line,40.7127281,-74.0060152
5760,New York City,New York,Lexington Line,40.7127281,-74.0060152
5761,New York City,New York,Lexington Express,40.7127281,-74.0060152
5762,New York City,New York,Life During Wartime,40.7127281,-74.0060152
5763,New York City,New York,Life in Botanical Gardens,40.7127281,-74.0060152
5764,New York City,New York,Life In New York,40.7127281,-74.0060152
5765,New York City,New York,Life in the City,40.7127281,-74.0060152
5766,New York City,New York,Life Is a Minestrone,40.7127281,-74.0060152
5767,New York City,New York,Life Is a Rock (But the Radio Rolled Me),40.7127281,-74.0060152
5768,New York City,New York,Life on Bleecker Street,40.7127281,-74.0060152
5769,New York City,New York,The Light Dies Down on Broadway,40.7127281,-74.0060152
5770,New York City,New York,A Light Went Out in New York (Special Tribute to J. Lennon),40.7127281,-74.0060152
5771,New York City,New York,Lights of Broadway,40.7127281,-74.0060152
5772,New York City,New York,Lights of New York,40.7127281,-74.0060152
5773,New York City,New York,Lightning Strikes (Not Once But Twice),40.7127281,-74.0060152
5774,New York City,New York,Like the Sun (N.Y.C.),40.7127281,-74.0060152
5775,New York City,New York,The Lily of Longacre Square,40.7127281,-74.0060152
5776,New York City,New York,A Little Chicken Fit for Old Broadway,40.7127281,-74.0060152
5777,New York City,New York,Little Faith,40.7127281,-74.0060152
5778,New York City,New York,Little Kids,40.7127281,-74.0060152
5779,New York City,New York,Little Miss Broadway,40.7127281,-74.0060152
5780,New York City,New York,Little Old Dreamy New York,40.7127281,-74.0060152
5781,New York City,New York,Little Old New York,40.7127281,-74.0060152
5782,New York City,New York,Little Old New York,40.7127281,-74.0060152
5783,New York City,New York,Little Old New York is Good Enough for Me,40.7127281,-74.0060152
5784,New York City,New York,A Little Somethin',40.7127281,-74.0060152
5785,New York City,New York,Little Spain,40.7127281,-74.0060152
5786,New York City,New York,Little Italy,40.7127281,-74.0060152
5787,New York City,New York,Little Italy,40.7127281,-74.0060152
5788,New York City,New York,Live and Direct from the House of Hits,40.7127281,-74.0060152
5789,New York City,New York,Live from New York,40.7127281,-74.0060152
